dataset,dataset_label,sample_id,comparison,similarity
lot_balanced_thermo,Thermo,BLC 30,Random other-group primary,0.1462446848105663
lot_balanced_thermo,Thermo,BLC 30,Random other-group primary,0.1535931947461446
lot_balanced_thermo,Thermo,BLC 31,True same sample,0.7210884818994399
lot_balanced_thermo,Thermo,BLC 31,Best wrong primary,0.9253404255714398
lot_balanced_thermo,Thermo,BLC 31,Random same-group primary,0.8126994459106023
lot_balanced_thermo,Thermo,BLC 31,Random same-group primary,0.6563359633116918
lot_balanced_thermo,Thermo,BLC 31,Random same-group primary,0.5779807478536825
lot_balanced_thermo,Thermo,BLC 31,Random same-group primary,0.6100102132627682
lot_balanced_thermo,Thermo,BLC 31,Random same-group primary,0.8367980574623021
lot_balanced_thermo,Thermo,BLC 31,Random other-group primary,0.09981884381874234
lot_balanced_thermo,Thermo,BLC 31,Random other-group primary,0.4747573856133268
lot_balanced_thermo,Thermo,BLC 31,Random other-group primary,0.4999976497770901
lot_balanced_thermo,Thermo,BLC 31,Random other-group primary,0.10872875757149925
lot_balanced_thermo,Thermo,BLC 31,Random other-group primary,0.671853026859633
lot_balanced_thermo,Thermo,BLC 32,True same sample,0.4360044344957533
lot_balanced_thermo,Thermo,BLC 32,Best wrong primary,0.7125156642128849
lot_balanced_thermo,Thermo,BLC 32,Random same-group primary,0.47859724288492056
lot_balanced_thermo,Thermo,BLC 32,Random same-group primary,0.4817758888736098
lot_balanced_thermo,Thermo,BLC 32,Random same-group primary,0.39711178550247894
lot_balanced_thermo,Thermo,BLC 32,Random same-group primary,0.46303991926877625
lot_balanced_thermo,Thermo,BLC 32,Random same-group primary,0.42487595329381433
lot_balanced_thermo,Thermo,BLC 32,Random other-group primary,0.38117096081258756
lot_balanced_thermo,Thermo,BLC 32,Random other-group primary,0.29947007838004414
lot_balanced_thermo,Thermo,BLC 32,Random other-group primary,0.24228336068995943
lot_balanced_thermo,Thermo,BLC 32,Random other-group primary,0.351344157304058
lot_balanced_thermo,Thermo,BLC 32,Random other-group primary,0.41899751405814056
lot_balanced_thermo,Thermo,BLC 33,True same sample,0.3617913872982789
lot_balanced_thermo,Thermo,BLC 33,Best wrong primary,0.7932806915927212
lot_balanced_thermo,Thermo,BLC 33,Random same-group primary,0.7506556384916475
lot_balanced_thermo,Thermo,BLC 33,Random same-group primary,0.7072724230660735
lot_balanced_thermo,Thermo,BLC 33,Random same-group primary,0.5376679453655712
lot_balanced_thermo,Thermo,BLC 33,Random same-group primary,0.7354486976506595
lot_balanced_thermo,Thermo,BLC 33,Random same-group primary,0.33176843345227136
lot_balanced_thermo,Thermo,BLC 33,Random other-group primary,0.6322837617168628
lot_balanced_thermo,Thermo,BLC 33,Random other-group primary,0.542622429940987
lot_balanced_thermo,Thermo,BLC 33,Random other-group primary,0.6280602589480906
lot_balanced_thermo,Thermo,BLC 33,Random other-group primary,0.3615247856121977
lot_balanced_thermo,Thermo,BLC 33,Random other-group primary,0.4625793238447936
lot_balanced_thermo,Thermo,BLC 34,True same sample,0.6554103770944174
lot_balanced_thermo,Thermo,BLC 34,Best wrong primary,0.834115523459723
lot_balanced_thermo,Thermo,BLC 34,Random same-group primary,0.3143235028825342
lot_balanced_thermo,Thermo,BLC 34,Random same-group primary,0.629500067003367
lot_balanced_thermo,Thermo,BLC 34,Random same-group primary,0.4140050448957835
lot_balanced_thermo,Thermo,BLC 34,Random same-group primary,0.5051867909792528
lot_balanced_thermo,Thermo,BLC 34,Random same-group primary,0.6229746746439825
lot_balanced_thermo,Thermo,BLC 34,Random other-group primary,0.7895086911419075
lot_balanced_thermo,Thermo,BLC 34,Random other-group primary,0.20243102485962872
lot_balanced_thermo,Thermo,BLC 34,Random other-group primary,0.29036517390358685
lot_balanced_thermo,Thermo,BLC 34,Random other-group primary,0.08648428218551801
lot_balanced_thermo,Thermo,BLC 34,Random other-group primary,0.07783265597867661
lot_balanced_thermo,Thermo,BLC 35,True same sample,0.50823770081967
lot_balanced_thermo,Thermo,BLC 35,Best wrong primary,0.8736816373216667
lot_balanced_thermo,Thermo,BLC 35,Random same-group primary,0.46536446494167705
lot_balanced_thermo,Thermo,BLC 35,Random same-group primary,0.5681656534563306
lot_balanced_thermo,Thermo,BLC 35,Random same-group primary,0.44502712575491304
lot_balanced_thermo,Thermo,BLC 35,Random same-group primary,0.49758129987553523
lot_balanced_thermo,Thermo,BLC 35,Random same-group primary,0.5650851895968616
lot_balanced_thermo,Thermo,BLC 35,Random other-group primary,0.2253354931476646
lot_balanced_thermo,Thermo,BLC 35,Random other-group primary,0.6225900435502878
lot_balanced_thermo,Thermo,BLC 35,Random other-group primary,0.8063045155550006
lot_balanced_thermo,Thermo,BLC 35,Random other-group primary,0.771862297927304
lot_balanced_thermo,Thermo,BLC 35,Random other-group primary,0.32159148947793564
lot_balanced_thermo,Thermo,BLC 36,True same sample,0.5944535324861111
lot_balanced_thermo,Thermo,BLC 36,Best wrong primary,0.9053981570042547
lot_balanced_thermo,Thermo,BLC 36,Random same-group primary,0.5804156779862777
lot_balanced_thermo,Thermo,BLC 36,Random same-group primary,0.7805579125726774
lot_balanced_thermo,Thermo,BLC 36,Random same-group primary,0.3238865766004487
lot_balanced_thermo,Thermo,BLC 36,Random same-group primary,0.881207133934671
lot_balanced_thermo,Thermo,BLC 36,Random same-group primary,0.7175208493427924
lot_balanced_thermo,Thermo,BLC 36,Random other-group primary,0.21958040441391252
lot_balanced_thermo,Thermo,BLC 36,Random other-group primary,0.3309153984246035
lot_balanced_thermo,Thermo,BLC 36,Random other-group primary,0.2538891235029939
lot_balanced_thermo,Thermo,BLC 36,Random other-group primary,0.32618338626746257
lot_balanced_thermo,Thermo,BLC 36,Random other-group primary,0.784509013554434
lot_balanced_thermo,Thermo,BLC 37,True same sample,0.3772337337363168
lot_balanced_thermo,Thermo,BLC 37,Best wrong primary,0.8452877372729267
lot_balanced_thermo,Thermo,BLC 37,Random same-group primary,0.8237272132992124
lot_balanced_thermo,Thermo,BLC 37,Random same-group primary,0.25496304131869185
lot_balanced_thermo,Thermo,BLC 37,Random same-group primary,0.13371890498544767
lot_balanced_thermo,Thermo,BLC 37,Random same-group primary,0.43594236385417917
lot_balanced_thermo,Thermo,BLC 37,Random same-group primary,0.27854487061316924
lot_balanced_thermo,Thermo,BLC 37,Random other-group primary,0.17435895887130734
lot_balanced_thermo,Thermo,BLC 37,Random other-group primary,0.2872998192847993
lot_balanced_thermo,Thermo,BLC 37,Random other-group primary,0.42786497046014355
lot_balanced_thermo,Thermo,BLC 37,Random other-group primary,0.3026578204643836
lot_balanced_thermo,Thermo,BLC 37,Random other-group primary,0.1600992612355085
lot_balanced_thermo,Thermo,BLC 38,True same sample,0.3958487903285124
lot_balanced_thermo,Thermo,BLC 38,Best wrong primary,0.6821619762893226
lot_balanced_thermo,Thermo,BLC 38,Random same-group primary,0.3093357711636667
lot_balanced_thermo,Thermo,BLC 38,Random same-group primary,0.2599143908467942
lot_balanced_thermo,Thermo,BLC 38,Random same-group primary,0.3453964793307714
lot_balanced_thermo,Thermo,BLC 38,Random same-group primary,0.3331457449900417
lot_balanced_thermo,Thermo,BLC 38,Random same-group primary,0.2036708682417215
lot_balanced_thermo,Thermo,BLC 38,Random other-group primary,0.14738892193208403
lot_balanced_thermo,Thermo,BLC 38,Random other-group primary,0.2745037372680768
lot_balanced_thermo,Thermo,BLC 38,Random other-group primary,0.12663171040388804
lot_balanced_thermo,Thermo,BLC 38,Random other-group primary,0.19332716596086585
lot_balanced_thermo,Thermo,BLC 38,Random other-group primary,0.14760357921573594
lot_balanced_thermo,Thermo,BLC 39,True same sample,0.5868391672098768
lot_balanced_thermo,Thermo,BLC 39,Best wrong primary,0.9104749608524068
lot_balanced_thermo,Thermo,BLC 39,Random same-group primary,0.3277266236986686
lot_balanced_thermo,Thermo,BLC 39,Random same-group primary,0.34248463036149646
lot_balanced_thermo,Thermo,BLC 39,Random same-group primary,0.42342231967600513
lot_balanced_thermo,Thermo,BLC 39,Random same-group primary,0.7507291351118562
lot_balanced_thermo,Thermo,BLC 39,Random same-group primary,0.4843253016368877
lot_balanced_thermo,Thermo,BLC 39,Random other-group primary,0.23604384888347246
lot_balanced_thermo,Thermo,BLC 39,Random other-group primary,0.43009287140166524
lot_balanced_thermo,Thermo,BLC 39,Random other-group primary,0.8260324433717846
lot_balanced_thermo,Thermo,BLC 39,Random other-group primary,0.5488664728951749
lot_balanced_thermo,Thermo,BLC 39,Random other-group primary,0.18183945861554687
lot_balanced_thermo,Thermo,BLC 40,True same sample,0.4974107929374891
lot_balanced_thermo,Thermo,BLC 40,Best wrong primary,0.922583449172263
lot_balanced_thermo,Thermo,BLC 40,Random same-group primary,0.44390429842469364
lot_balanced_thermo,Thermo,BLC 40,Random same-group primary,0.563845004606945
lot_balanced_thermo,Thermo,BLC 40,Random same-group primary,0.5550766524913362
lot_balanced_thermo,Thermo,BLC 40,Random same-group primary,0.37800442501755505
lot_balanced_thermo,Thermo,BLC 40,Random same-group primary,0.5704071206634839
lot_balanced_thermo,Thermo,BLC 40,Random other-group primary,0.34094773148696755
lot_balanced_thermo,Thermo,BLC 40,Random other-group primary,0.2927518787577166
lot_balanced_thermo,Thermo,BLC 40,Random other-group primary,0.17617411704747304
lot_balanced_thermo,Thermo,BLC 40,Random other-group primary,0.351765305811008
lot_balanced_thermo,Thermo,BLC 40,Random other-group primary,0.3851864932259381
lot_balanced_thermo,Thermo,BLC 41,True same sample,0.20420141130418645
lot_balanced_thermo,Thermo,BLC 41,Best wrong primary,0.740096160960432
lot_balanced_thermo,Thermo,BLC 41,Random same-group primary,0.6304569073571664
lot_balanced_thermo,Thermo,BLC 41,Random same-group primary,0.4545845171804134
lot_balanced_thermo,Thermo,BLC 41,Random same-group primary,0.6065631556937
lot_balanced_thermo,Thermo,BLC 41,Random same-group primary,0.34986038469790604
lot_balanced_thermo,Thermo,BLC 41,Random same-group primary,0.5226596995677724
lot_balanced_thermo,Thermo,BLC 41,Random other-group primary,0.5878673460848214
lot_balanced_thermo,Thermo,BLC 41,Random other-group primary,0.4606459867040273
lot_balanced_thermo,Thermo,BLC 41,Random other-group primary,0.40495458448396804
lot_balanced_thermo,Thermo,BLC 41,Random other-group primary,0.41576706572997346
lot_balanced_thermo,Thermo,BLC 41,Random other-group primary,0.5640188797927947
lot_balanced_thermo,Thermo,BLC 42,True same sample,0.6494038926388876
lot_balanced_thermo,Thermo,BLC 42,Best wrong primary,0.8715237510860014
lot_balanced_thermo,Thermo,BLC 42,Random same-group primary,0.37790291381465496
lot_balanced_thermo,Thermo,BLC 42,Random same-group primary,0.6392162365537055
lot_balanced_thermo,Thermo,BLC 42,Random same-group primary,0.18828495365884204
lot_balanced_thermo,Thermo,BLC 42,Random same-group primary,0.7716458510214508
lot_balanced_thermo,Thermo,BLC 42,Random same-group primary,0.4925979112143353
lot_balanced_thermo,Thermo,BLC 42,Random other-group primary,0.1770302909743498
lot_balanced_thermo,Thermo,BLC 42,Random other-group primary,0.44127138805884747
lot_balanced_thermo,Thermo,BLC 42,Random other-group primary,0.3256826458118305
lot_balanced_thermo,Thermo,BLC 42,Random other-group primary,0.5034892743508885
lot_balanced_thermo,Thermo,BLC 42,Random other-group primary,0.3759964094728162
lot_balanced_thermo,Thermo,BLC 43,True same sample,0.529916802821642
lot_balanced_thermo,Thermo,BLC 43,Best wrong primary,0.8822452789428845
lot_balanced_thermo,Thermo,BLC 43,Random same-group primary,0.7639932995923788
lot_balanced_thermo,Thermo,BLC 43,Random same-group primary,0.07050558285137641
lot_balanced_thermo,Thermo,BLC 43,Random same-group primary,0.7702210376065011
lot_balanced_thermo,Thermo,BLC 43,Random same-group primary,0.8675581932975283
lot_balanced_thermo,Thermo,BLC 43,Random same-group primary,0.4728286244126674
lot_balanced_thermo,Thermo,BLC 43,Random other-group primary,0.38416219340044633
lot_balanced_thermo,Thermo,BLC 43,Random other-group primary,0.8302699260216827
lot_balanced_thermo,Thermo,BLC 43,Random other-group primary,0.7154160599019914
lot_balanced_thermo,Thermo,BLC 43,Random other-group primary,0.4703620093647317
lot_balanced_thermo,Thermo,BLC 43,Random other-group primary,0.24564670516334844
lot_balanced_thermo,Thermo,BLC 44,True same sample,0.5257440183557363
lot_balanced_thermo,Thermo,BLC 44,Best wrong primary,0.889871901991298
lot_balanced_thermo,Thermo,BLC 44,Random same-group primary,0.34233563910698517
lot_balanced_thermo,Thermo,BLC 44,Random same-group primary,0.6248118152922533
lot_balanced_thermo,Thermo,BLC 44,Random same-group primary,0.7686436453053518
lot_balanced_thermo,Thermo,BLC 44,Random same-group primary,0.7191701308549525
lot_balanced_thermo,Thermo,BLC 44,Random same-group primary,0.5834594598573744
lot_balanced_thermo,Thermo,BLC 44,Random other-group primary,0.2635728928283689
lot_balanced_thermo,Thermo,BLC 44,Random other-group primary,0.2182427391838474
lot_balanced_thermo,Thermo,BLC 44,Random other-group primary,0.40438704720588187
lot_balanced_thermo,Thermo,BLC 44,Random other-group primary,0.4829453761762646
lot_balanced_thermo,Thermo,BLC 44,Random other-group primary,0.5990151293705933
lot_balanced_thermo,Thermo,BLC 45,True same sample,0.5586272451849912
lot_balanced_thermo,Thermo,BLC 45,Best wrong primary,0.9032450875364604
lot_balanced_thermo,Thermo,BLC 45,Random same-group primary,0.5744681030844712
lot_balanced_thermo,Thermo,BLC 45,Random same-group primary,0.5450993685213176
lot_balanced_thermo,Thermo,BLC 45,Random same-group primary,0.7572198676083993
lot_balanced_thermo,Thermo,BLC 45,Random same-group primary,0.5347695108365517
lot_balanced_thermo,Thermo,BLC 45,Random same-group primary,0.3494736588259388
lot_balanced_thermo,Thermo,BLC 45,Random other-group primary,0.35461973438754785
lot_balanced_thermo,Thermo,BLC 45,Random other-group primary,0.22288047939794348
lot_balanced_thermo,Thermo,BLC 45,Random other-group primary,0.49765826585735734
lot_balanced_thermo,Thermo,BLC 45,Random other-group primary,0.5898135269274627
lot_balanced_thermo,Thermo,BLC 45,Random other-group primary,0.8032527618222529
lot_balanced_thermo,Thermo,BLC 46,True same sample,0.6104716740920838
lot_balanced_thermo,Thermo,BLC 46,Best wrong primary,0.8964151937539202
lot_balanced_thermo,Thermo,BLC 46,Random same-group primary,0.740797946148849
lot_balanced_thermo,Thermo,BLC 46,Random same-group primary,0.8789647940115134
lot_balanced_thermo,Thermo,BLC 46,Random same-group primary,0.7628304962671727
lot_balanced_thermo,Thermo,BLC 46,Random same-group primary,0.6396901492341465
lot_balanced_thermo,Thermo,BLC 46,Random same-group primary,0.6040971822897656
lot_balanced_thermo,Thermo,BLC 46,Random other-group primary,0.6031948311739972
lot_balanced_thermo,Thermo,BLC 46,Random other-group primary,0.4817003703207343
lot_balanced_thermo,Thermo,BLC 46,Random other-group primary,0.4193164712578408
lot_balanced_thermo,Thermo,BLC 46,Random other-group primary,0.25135126489780746
lot_balanced_thermo,Thermo,BLC 46,Random other-group primary,0.42988814216201254
lot_balanced_thermo,Thermo,BLC 47,True same sample,0.5980033874143413
lot_balanced_thermo,Thermo,BLC 47,Best wrong primary,0.9465996647519468
lot_balanced_thermo,Thermo,BLC 47,Random same-group primary,0.716098887512704
lot_balanced_thermo,Thermo,BLC 47,Random same-group primary,0.6069168152926311
lot_balanced_thermo,Thermo,BLC 47,Random same-group primary,0.49416478678364795
lot_balanced_thermo,Thermo,BLC 47,Random same-group primary,0.8285913907401888
lot_balanced_thermo,Thermo,BLC 47,Random same-group primary,0.8367174824565605
lot_balanced_thermo,Thermo,BLC 47,Random other-group primary,0.5849784008720111
lot_balanced_thermo,Thermo,BLC 47,Random other-group primary,0.4700260135756084
lot_balanced_thermo,Thermo,BLC 47,Random other-group primary,0.4124326916221487
lot_balanced_thermo,Thermo,BLC 47,Random other-group primary,0.3098918951258771
lot_balanced_thermo,Thermo,BLC 47,Random other-group primary,0.4316019169271703
lot_balanced_thermo,Thermo,BLC 48,True same sample,0.5132256850280572
lot_balanced_thermo,Thermo,BLC 48,Best wrong primary,0.9288958594031412
lot_balanced_thermo,Thermo,BLC 48,Random same-group primary,0.749218290845988
lot_balanced_thermo,Thermo,BLC 48,Random same-group primary,0.8664826045655711
lot_balanced_thermo,Thermo,BLC 48,Random same-group primary,0.7218188406838473
lot_balanced_thermo,Thermo,BLC 48,Random same-group primary,0.7618871154786298
lot_balanced_thermo,Thermo,BLC 48,Random same-group primary,0.5961338044839443
lot_balanced_thermo,Thermo,BLC 48,Random other-group primary,0.40774156429028746
lot_balanced_thermo,Thermo,BLC 48,Random other-group primary,0.6994860293965939
lot_balanced_thermo,Thermo,BLC 48,Random other-group primary,0.15506150519498588
lot_balanced_thermo,Thermo,BLC 48,Random other-group primary,0.5108644480878075
lot_balanced_thermo,Thermo,BLC 48,Random other-group primary,0.5857125783207101
